StateCode,Division,YearMonth,Year,Month,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
4,3,1990-12,1990,12,0.97,22.5,-2.55,-2.55,-2.48,-2.55,0,1318,-1,-1.25,-1.54,-1.25,-1.1,-1.36,-1.16,10.1,34.9
4,3,1991-1,1991,1,0.56,30,-3.54,-3.54,-3.75,-3.54,0,1085,-1.63,-1.8,-1.81,-2.04,-1.57,-1.79,-1.26,17.7,42.4
4,3,1991-2,1991,2,1.01,39.2,-4.62,-4.62,-4.34,-4.62,0,722,-1,-1.94,-2.13,-2.3,-2.11,-2.19,-1.29,25.9,52.5
4,3,1991-3,1991,3,7.16,31.3,1.55,-2.59,4.64,-0.78,0,1045,1.99,0.97,0.12,-0.8,-0.67,-0.66,-0.95,21.9,40.7
4,3,1991-4,1991,4,1.06,38.7,1.29,-2.43,-0.3,-0.75,0,789,-0.32,1.61,0.78,-0.67,-0.81,-0.67,-0.9,26.4,50.9
4,3,1991-5,1991,5,1.83,44.1,1.68,-1.65,1.58,0.54,0,648,0.7,0.2,1.65,-0.31,-0.73,-0.7,-0.91,32,56.2
4,3,1991-6,1991,6,0.62,54.2,1.6,-1.39,0.28,0.79,0,328,-0.04,0.41,0.01,0.07,-0.74,-0.62,-1.02,39.3,69
4,3,1991-7,1991,7,0.59,66,2.08,-0.6,1.94,2.04,86,55,0.83,0.26,0.57,0.87,-0.53,-0.66,-0.96,49.3,82.6
4,3,1991-8,1991,8,0.43,63.5,2.12,2.12,0.76,2.12,50,96,0.49,0.71,0.26,1.54,-0.27,-0.67,-1.04,47.3,79.7
4,3,1991-9,1991,9,0.5,59.6,-0.09,1.81,-0.26,1.63,16,178,0.19,0.24,0.44,0.18,0.13,-0.67,-1.24,42.8,76.4
4,3,1991-10,1991,10,1.73,49.8,0.17,1.8,0.52,1.78,0,471,0.65,0.49,0.5,0.63,0.91,-0.42,-1.21,34.6,64.9
4,3,1991-11,1991,11,1.52,38.3,-0.42,1.19,-1.27,0.5,0,801,-0.23,0.07,0.03,0.05,1.27,-0.33,-1.25,26.7,49.8
4,3,1991-12,1991,12,1.38,30.2,-1.04,-1.04,-1.98,-1.04,0,1079,-0.68,-0.75,-0.51,-0.44,-0.41,-0.25,-1.16,19.3,41.2
4,3,1992-1,1992,1,0.63,30.5,-2.07,-2.07,-3.41,-2.07,0,1070,-1.5,-1.45,-1.34,-1.13,-0.87,-0.33,-1.4,19.1,42
4,3,1992-2,1992,2,2.4,35.5,-2.52,-2.52,-2,-2.52,0,826,-0.06,-1,-1.26,-1.13,-1.09,-0.03,-1.28,25.7,45.3
4,3,1992-3,1992,3,1.36,39.1,-3.14,-3.14,-2.63,-3.14,0,803,-0.61,-0.52,-1.24,-1.27,-1.25,-1.18,-1.25,27.2,51
4,3,1992-4,1992,4,0.57,46.8,-3.6,-3.6,-2.35,-3.6,0,546,-1.11,-1.17,-0.88,-1.62,-1.45,-1.25,-1.33,33,60.7
4,3,1992-5,1992,5,0.39,56.4,-4.29,-4.29,-3.18,-4.29,15,282,-1.23,-1.9,-1.91,-1.99,-1.69,-1.63,-1.56,40.7,72.2
4,3,1992-6,1992,6,1.4,57.8,-4.2,-4.2,-1.06,-4.2,13,229,0.98,-0.18,-0.83,-1.47,-1.43,-1.43,-1.43,43.6,72
4,3,1992-7,1992,7,0.62,62.8,-4.26,-4.26,-1.47,-4.26,39,107,0.9,1.11,0.06,-0.82,-1.57,-1.4,-1.5,47.1,78.6
4,3,1992-8,1992,8,0.62,65.3,-3.9,-3.9,-0.25,-3.9,77,67,0.89,1.01,1.21,-0.69,-1.51,-1.34,-1.51,48.7,81.9
4,3,1992-9,1992,9,0.19,58.2,-3.94,-3.94,-1.31,-3.94,10,214,-0.59,0.06,0.34,-0.58,-1.4,-1.37,-1.55,41.8,74.6
4,3,1992-10,1992,10,1.96,49.5,-3.25,-3.25,0.86,-2.86,0,481,0.83,0.43,0.57,0.33,-0.49,-1.31,-1.26,35.2,63.9
4,3,1992-11,1992,11,0.42,35.4,-3.7,-3.7,-2.36,-3.7,0,888,-1.39,-0.43,-0.66,-0.03,-1.08,-1.64,-1.35,23.5,47.2
4,3,1992-12,1992,12,6.19,24.9,0.85,-2.47,2.56,-1.4,0,1243,1.27,0.54,0.7,0.73,0.35,-0.59,-0.7,14.7,35
4,3,1993-1,1993,1,5.99,23.1,1.93,-1.05,3.48,1.36,0,1299,1.03,1.33,0.93,1.02,0.95,0.36,-0.01,13.1,33.1
4,3,1993-2,1993,2,4,26.6,2.27,2.27,1.62,2.27,0,1075,0.65,1.03,1.37,1.06,1.23,0.64,0.34,17.6,35.5
4,3,1993-3,1993,3,2.28,39.9,-0.24,1.79,-0.73,1.4,0,778,0.08,0.44,0.86,0.98,1,0.77,-0.23,29.8,50
4,3,1993-4,1993,4,1.09,41.3,-0.43,1.4,-0.63,0.68,0,711,-0.28,-0.12,0.25,0.79,0.86,0.82,-0.22,29.8,52.7
4,3,1993-5,1993,5,1.18,50.1,-0.47,1.17,-0.25,0.31,0,462,0.01,-0.3,-0.18,1.08,0.79,0.95,-0.29,36.8,63.4
4,3,1993-6,1993,6,1.46,53.9,0.46,1.52,1.39,1.18,0,337,1.04,0.56,0.16,0.79,0.92,0.94,-0.18,39.7,68
4,3,1993-7,1993,7,0.12,60,0.54,1.48,0.37,1.23,15,170,-0.77,0.68,0.35,0.33,0.8,0.87,-0.23,43.8,76.1
4,3,1993-8,1993,8,0.23,61.1,0.59,1.44,0.33,1.25,24,145,-0.09,-0.65,0.44,-0.02,1.08,0.81,-0.25,44.5,77.7
4,3,1993-9,1993,9,0.09,57.2,-0.36,0.93,-1.07,0.18,7,241,-1.06,-0.91,-1.23,-0.33,0.63,0.78,-0.29,40.1,74.3
4,3,1993-10,1993,10,1.57,47.7,-0.16,1,0.47,0.42,0,536,0.52,0.03,-0.09,0.01,0.24,0.74,-0.32,34.8,60.7
4,3,1993-11,1993,11,1.04,34,-0.61,-0.61,-1.4,-0.61,0,930,-0.65,-0.29,-0.57,-0.39,-0.49,0.84,-0.36,21,47
4,3,1993-12,1993,12,1.81,29.7,-1.07,-1.07,-1.56,-1.07,0,1094,-0.41,-0.77,-0.59,-0.94,-0.77,0.19,-0.36,19.6,39.8
4,3,1994-1,1994,1,0.62,32.7,-2.09,-2.09,-3.4,-2.09,0,1001,-1.52,-1.2,-1.36,-1.42,-1.19,-0.93,-0.39,21.1,44.3
4,3,1994-2,1994,2,3.2,29.6,-2.07,-2.07,-0.59,-2.07,0,991,0.32,-0.65,-0.84,-1.09,-1,-1.08,-0.24,18.3,40.8
4,3,1994-3,1994,3,1.35,39.9,-2.53,-2.53,-2,-2.53,0,778,-0.62,-0.17,-0.93,-1.13,-1.39,-1.25,-0.26,26.7,53.1
4,3,1994-4,1994,4,0.87,42.9,-2.67,-2.67,-1.2,-2.67,0,663,-0.59,-0.89,-0.42,-1.33,-1.38,-1.25,-0.22,29.9,55.9
4,3,1994-5,1994,5,2.61,50.4,-1.71,-1.71,2.05,-0.78,0,453,1.37,0.6,-0.05,-0.8,-1.01,-0.96,0.04,37.2,63.6
4,3,1994-6,1994,6,0.18,58.6,-1.82,-1.82,-0.86,-1.22,17,209,-0.99,0.68,0.11,-0.78,-1,-1.23,-0.09,42,75.1
4,3,1994-7,1994,7,0.2,67.9,-1.86,-1.86,-0.69,-1.49,121,31,-0.35,-1.18,0.53,-0.19,-1.15,-1.19,-0.13,50.7,85.2
4,3,1994-8,1994,8,0,65,-2.19,-2.19,-1.56,-2.19,71,71,-1.69,-1.26,-1.54,-0.55,-1.06,-1.24,-0.19,46.8,83.2
4,3,1994-9,1994,9,0.53,57,-2.11,-2.11,-0.43,-2.11,7,247,0.25,-0.42,-0.62,-0.19,-0.92,-1.09,-0.15,40.8,73.3
4,3,1994-10,1994,10,0.82,44.8,-2.08,-2.08,-0.56,-2.08,0,626,-0.22,-0.25,-0.58,-0.17,-0.41,-1.26,-0.29,30.5,59.1
4,3,1994-11,1994,11,4.37,27.4,0.89,-0.97,2.68,0.31,0,1128,1.28,0.95,0.91,0.37,0.12,-0.6,0.18,17.4,37.4
4,3,1994-12,1994,12,2.14,27.7,0.58,-1.1,-0.67,-0.12,0,1156,-0.22,0.52,0.36,0.19,0.18,-0.56,-0.34,17.7,37.8
4,3,1995-1,1995,1,8.18,30.7,2.5,2.5,5.94,2.5,0,1063,1.5,1.02,1.3,1.14,1.16,0.77,-0.09,24.3,37.1
4,3,1995-2,1995,2,1.03,38.6,1.44,1.44,-2.39,0.35,0,739,-0.98,0.87,0.54,0.77,0.54,0.4,-0.42,25.5,51.7
4,3,1995-3,1995,3,8.58,34,4.1,4.1,8.42,4.1,0,961,2.37,1.32,1.74,1.57,1.5,1.45,0.3,24.2,43.8
4,3,1995-4,1995,4,3.49,38.3,4.86,4.86,3.55,4.86,0,801,1.71,2.49,1.67,1.81,1.68,1.71,0.56,26.8,49.9
4,3,1995-5,1995,5,2.82,46,5.37,5.37,3.03,5.37,0,589,1.53,2.08,2.68,1.79,1.91,1.8,0.75,34.9,57
4,3,1995-6,1995,6,1.73,52.9,5.62,5.62,2.42,5.62,0,363,1.31,1.87,2.39,2.2,1.97,1.91,0.78,39.4,66.4
4,3,1995-7,1995,7,0.58,61.6,6.07,6.07,3.09,6.07,26,132,0.81,1.37,1.89,2.03,2.04,1.94,0.84,45.9,77.3
4,3,1995-8,1995,8,0.04,62.3,5.78,5.78,1,5.78,35,119,-1.14,0.03,0.96,2.61,1.82,1.92,0.83,45.2,79.4
4,3,1995-9,1995,9,0.04,58.6,4.85,4.85,-1.02,4.41,12,204,-1.47,-1.91,-0.75,1.79,2.04,1.84,0.82,42,75.2
4,3,1995-10,1995,10,0.06,48.7,3.64,3.64,-2.13,2.37,0,505,-1.63,-1.98,-2.21,0.38,1.56,1.78,0.65,32.4,65
4,3,1995-11,1995,11,0.34,43.3,2.21,2.21,-3.17,-0.2,0,651,-1.52,-2.36,-3.09,-1.48,1.74,1.36,0.58,29.6,57
4,3,1995-12,1995,12,5.71,33,2.65,2.65,2.01,1.01,0,992,1.13,0.38,-0.01,-0.22,0.93,1.83,1.05,24,42
4,3,1996-1,1996,1,5.52,32.6,3.3,3.3,2.77,2.57,0,1004,0.91,1.17,0.74,0.32,0.79,1.68,1.63,23.4,41.7
4,3,1996-2,1996,2,5.34,34.2,3.91,3.91,2.85,3.91,0,862,1.12,1.2,1.43,0.76,0.89,2.16,1.67,24.4,43.9
4,3,1996-3,1996,3,3.45,37.1,3.91,3.91,1.22,3.91,0,865,0.69,1.13,1.21,0.91,0.82,1.4,1.91,24.6,49.6
4,3,1996-4,1996,4,1.9,42.2,3.68,3.68,0.51,3.68,0,684,0.57,0.74,1.14,1.11,0.81,1.14,1.98,29,55.4
4,3,1996-5,1996,5,2.92,48,4.29,4.29,2.97,4.29,0,527,1.6,1.37,1.18,1.62,1.07,1.19,2.01,35.3,60.6
4,3,1996-6,1996,6,0.55,58.3,3.83,3.83,-0.05,3.75,16,217,-0.16,1.18,1.12,1.38,1.08,1,2,42.4,74.2
4,3,1996-7,1996,7,0.59,67.3,3.85,3.85,1.24,3.85,109,38,0.83,0.17,1.27,1.4,1.28,1,2.05,50.7,83.9
4,3,1996-8,1996,8,0.32,65.1,3.45,3.45,0,3.39,73,70,0.2,0.55,0.06,1.06,1.56,1.03,2.05,47.9,82.4
4,3,1996-9,1996,9,0.37,55.3,2.93,2.93,-0.51,2.61,0,295,-0.08,-0.13,0.17,0.97,1.33,1.05,2.01,39.1,71.5
4,3,1996-10,1996,10,1.36,45.7,2.72,2.72,0.3,2.47,0,598,0.34,0.09,0.04,0.86,1.28,1.23,2.09,32,59.5
4,3,1996-11,1996,11,3.13,37.7,2.67,2.67,0.67,2.61,0,819,0.73,0.66,0.56,0.47,1.07,1.63,1.93,26.5,48.9
4,3,1996-12,1996,12,8.88,32.6,4.26,4.26,5.6,4.26,0,1004,1.93,1.86,1.81,1.81,1.96,2.03,2.73,24.7,40.6
4,3,1997-1,1997,1,8.17,29.7,5.82,5.82,6,5.82,0,1094,1.5,2.04,2.13,2.08,2.24,2.74,2.99,20.1,39.3
4,3,1997-2,1997,2,0.65,32,-0.7,4.53,-2.09,3.7,0,924,-1.38,0.78,1.6,1.66,1.65,1.91,2.58,20.6,43.3
4,3,1997-3,1997,3,0.7,40.3,-1.58,3.1,-2.86,1.2,0,766,-1.45,-2.45,0.3,1.27,1.27,1.46,1.92,26.7,54
4,3,1997-4,1997,4,1.09,40.8,-1.61,2.59,-0.59,0.51,0,726,-0.28,-1.32,-2.03,1.16,1.12,1.3,1.65,28.7,53
4,3,1997-5,1997,5,0.54,53.7,-2.05,1.72,-1.8,-0.89,7,358,-0.93,-0.94,-1.9,0.98,1.02,1.01,1.44,38.7,68.7
4,3,1997-6,1997,6,1.73,55.6,-1.5,1.88,1.01,-0.28,7,289,1.31,0.25,-0.09,0.2,1.14,1.15,1.42,42.1,69.2
4,3,1997-7,1997,7,0.75,62.8,-1.13,1.91,0.65,0.03,39,107,1.16,1.51,0.56,-1.46,1.19,1.16,1.45,46.6,79
4,3,1997-8,1997,8,0.13,63.4,-1.12,1.6,-0.32,-0.28,49,98,-0.51,0.5,1.18,-0.7,1.1,1.13,1.45,46.5,80.4
4,3,1997-9,1997,9,0.57,56.8,-1.03,1.41,-0.09,-0.39,6,252,0.32,-0.11,0.36,0.05,0.24,1.13,1.48,41.5,72.1
4,3,1997-10,1997,10,0.76,45.2,-1.14,1.05,-0.65,-0.8,0,614,-0.29,-0.27,-0.47,-0.09,-1.56,1.07,1.55,31,59.5
4,3,1997-11,1997,11,2,38.1,-1.26,0.7,-0.71,-1.17,0,807,0.1,-0.2,-0.19,0.3,-0.78,0.95,1.67,27.7,48.5
4,3,1997-12,1997,12,1.87,27.5,-1.61,-1.61,-1.43,-1.61,0,1163,-0.37,-0.36,-0.51,-0.47,-0.48,-0.15,1.45,17.4,37.6
4,3,1998-1,1998,1,4.47,32.1,0.34,-1.1,1.03,-0.5,0,1020,0.62,0.18,0.06,-0.11,0,-0.98,1.39,23.5,40.7
4,3,1998-2,1998,2,6.4,29.4,1.74,1.74,4.29,1.74,0,997,1.44,1.2,0.8,0.59,0.77,0.18,1.36,21.4,37.4
4,3,1998-3,1998,3,3.21,35.8,1.92,1.92,1.09,1.92,0,905,0.58,1.32,1.17,0.65,0.68,0.6,1.35,24.3,47.2
4,3,1998-4,1998,4,1.34,38.6,1.77,1.77,0.15,1.77,0,792,0.02,0.43,1.2,0.69,0.57,0.63,1.28,26.5,50.7
4,3,1998-5,1998,5,3.11,42.1,2.92,2.92,3.98,2.92,0,710,1.73,1.18,1,1.03,0.86,1.01,1.31,31.6,52.6
4,3,1998-6,1998,6,2.33,53.6,3.79,3.79,3.51,3.79,0,346,1.83,2.38,1.83,1.55,1.04,1.07,1.46,40.4,66.7
4,3,1998-7,1998,7,0.75,65.4,4.73,4.73,4.01,4.73,76,64,1.16,1.96,2.44,1.84,1.17,1.06,1.49,48.7,82.1
4,3,1998-8,1998,8,0.14,65.9,4.71,4.71,1.39,4.71,86,59,-0.46,0.51,1.67,1.35,1.22,1.06,1.47,48.1,83.6
4,3,1998-9,1998,9,1.96,57,5.39,5.39,3.49,5.39,7,247,1.84,1.44,1.58,2.12,1.7,1.21,1.59,43.5,70.6
4,3,1998-10,1998,10,0.65,43.5,4.65,4.65,-0.56,4.38,0,667,-0.43,0.76,0.56,2.36,1.82,1.21,1.54,30,57.1
4,3,1998-11,1998,11,3.79,35.4,4.77,4.77,1.82,4.77,0,888,1.04,0.64,1.16,1.66,1.66,1.49,1.57,26.1,44.6
4,3,1998-12,1998,12,1.4,27,3.8,3.8,-1.45,3.19,0,1178,-0.67,0.11,-0.09,0.37,1.07,1.46,0.95,15.4,38.6
4,3,1999-1,1999,1,3.55,31.8,3.6,3.6,0.58,3.16,0,1029,0.33,-0.21,0.15,0.27,0.93,1.47,0.4,21.5,42.2
4,3,1999-2,1999,2,4.62,30.8,4,4,2.31,4,0,958,0.88,0.64,0.18,0.57,0.86,1.13,0.81,20.7,41
4,3,1999-3,1999,3,1.13,34.8,-0.5,3.09,-1.49,2.45,0,936,-0.85,0.27,0.25,0.04,0.32,0.79,0.85,23.2,46.5
4,3,1999-4,1999,4,1.63,37.9,-0.21,3.01,0.7,2.59,0,813,0.32,-0.49,0.26,0.18,0.27,0.81,0.9,26.1,49.7
4,3,1999-5,1999,5,0.42,48.2,-0.62,2.27,-1.29,1.31,0,521,-1.17,-0.5,-1.02,-0.28,0.15,0.41,0.9,33.8,62.6
4,3,1999-6,1999,6,0.66,56.2,-0.71,1.88,-0.47,0.73,8,272,0.02,-0.95,-0.56,0.02,-0.11,0.16,0.79,40.9,71.4
4,3,1999-7,1999,7,0.11,63.3,-0.95,1.37,-0.94,-0.1,45,98,-0.84,-0.38,-1.22,-0.14,-0.04,0.05,0.73,46.4,80.2
4,3,1999-8,1999,8,0.64,60.7,-0.69,1.4,0.5,0.13,21,154,0.93,0.28,0,-0.91,-0.28,0.14,0.79,44.6,76.9
4,3,1999-9,1999,9,0.21,58.5,-0.97,0.9,-1.06,-0.65,11,206,-0.52,0.12,-0.26,-0.67,-0.04,-0.15,0.75,41.4,75.5
4,3,1999-10,1999,10,1.03,50.4,-1.12,0.55,-0.75,-1.12,0,453,0.02,-0.36,-0.1,-0.97,-0.19,-0.09,0.77,33.4,67.4
4,3,1999-11,1999,11,1.06,41,-1.72,-1.72,-2.14,-1.72,0,720,-0.63,-0.63,-0.85,-0.85,-1.36,-0.62,0.68,28.3,53.8
4,3,1999-12,1999,12,0.47,31.2,-2.55,-2.55,-3.03,-2.55,0,1048,-1.51,-1.42,-1.38,-1.56,-1.72,-0.86,0.56,18.6,43.7
4,3,2000-1,2000,1,5.25,31.2,-1.9,-1.9,1.16,-1.35,0,1048,0.84,0.01,-0.33,-0.4,-0.71,-0.57,0.64,22.6,39.8
4,3,2000-2,2000,2,4.4,33.9,-1.2,-1.2,1.53,0.05,0,871,0.8,0.96,0.29,-0.13,-0.17,-0.58,0.38,25.3,42.5
4,3,2000-3,2000,3,1.2,37.1,-1.65,-1.65,-1.74,-1.11,0,865,-0.77,0.22,0.58,-0.29,-0.35,-0.53,0.14,24.8,49.4
4,3,2000-4,2000,4,1.27,45.1,-1.78,-1.78,-0.9,-1.51,0,597,-0.06,-0.69,0.1,-0.26,-0.32,-0.56,0.13,31.4,58.7
4,3,2000-5,2000,5,1.37,50.5,-1.61,-1.61,-0.04,-1.3,0,450,0.23,0.01,-0.57,-0.03,-0.37,-0.41,-0.06,36.9,64
4,3,2000-6,2000,6,0.49,60.6,-1.75,-1.75,-0.93,-1.75,30,162,-0.27,-0.12,-0.25,0.42,-0.34,-0.41,-0.26,44.2,77.1
4,3,2000-7,2000,7,0.09,62.9,-2.09,-2.09,-1.54,-2.09,40,105,-0.98,-0.72,-0.36,-0.06,-0.35,-0.41,-0.34,45.6,80.2
4,3,2000-8,2000,8,0.41,64.3,-2.02,-2.02,-0.45,-2.02,61,83,0.44,-0.24,-0.53,-0.76,-0.12,-0.44,-0.3,47.2,81.4
4,3,2000-9,2000,9,0.47,55.7,-1.96,-1.96,-0.43,-1.96,0,283,0.13,0.17,-0.24,-0.38,0.36,-0.38,-0.48,39.4,72
4,3,2000-10,2000,10,1.66,45,-1.47,-1.47,0.85,-1.01,0,620,0.6,0.41,0.41,-0.08,0.07,-0.27,-0.36,31.7,58.4
4,3,2000-11,2000,11,0.98,32.6,-1.76,-1.76,-1.32,-1.76,0,972,-0.7,-0.27,-0.32,-0.61,-0.91,-0.32,-0.7,20.7,44.5
4,3,2000-12,2000,12,0.63,33.6,-2.54,-2.54,-2.87,-2.54,0,973,-1.32,-1.38,-1.05,-1.21,-1.22,-0.29,-0.89,22,45.2
4,3,2001-1,2001,1,1.67,27.7,-3.11,-3.11,-2.51,-3.11,0,1156,-0.52,-1.27,-1.44,-1.25,-1.3,-1.11,-1.15,16,39.4
4,3,2001-2,2001,2,2.1,28.3,-3.41,-3.41,-1.86,-3.41,0,1028,-0.23,-0.67,-1.27,-1.31,-1.43,-1.64,-1.39,18,38.6
4,3,2001-3,2001,3,1.71,39.9,-3.78,-3.78,-2.16,-3.78,0,778,-0.32,-0.49,-0.81,-1.34,-1.48,-1.48,-1.32,27,52.8
4,3,2001-4,2001,4,1.98,38.7,-3.02,-3.02,1.11,-2.53,0,789,0.64,0.04,-0.28,-1.29,-1.17,-1.25,-1.26,25.8,51.5
4,3,2001-5,2001,5,0.14,56.2,-3.61,-3.61,-2.69,-3.61,14,287,-1.87,-0.44,-0.58,-1.44,-1.46,-1.57,-1.33,39.8,72.6
4,3,2001-6,2001,6,0.11,59.1,-4.1,-4.1,-2.6,-4.1,20,197,-1.21,-2.16,-0.94,-1.13,-1.53,-1.69,-1.41,43.2,74.9
4,3,2001-7,2001,7,0.45,64.2,-4.29,-4.29,-1.83,-4.29,58,83,0.49,-0.76,-1.97,-0.93,-1.72,-1.56,-1.39,48,80.4
4,3,2001-8,2001,8,0.07,66.8,-4.45,-4.45,-1.81,-4.45,102,46,-0.88,-0.19,-1.08,-1,-1.69,-1.65,-1.51,48.7,84.8
4,3,2001-9,2001,9,0.42,59.2,-4.3,-4.3,-0.92,-4.3,14,188,0.03,-0.5,-0.29,-1.05,-1.22,-1.6,-1.45,42.4,76
4,3,2001-10,2001,10,0.48,51,-4.46,-4.46,-1.8,-4.46,0,434,-0.69,-0.73,-0.98,-1.92,-1.29,-1.9,-1.48,35.3,66.8
4,3,2001-11,2001,11,3.12,37.6,-3.81,-3.81,0.57,-3.53,0,822,0.73,0.25,0.17,-0.31,-0.7,-1.4,-1.2,26.4,48.8
4,3,2001-12,2001,12,4.43,29.2,-3,-3,1.24,-2.2,0,1110,0.73,0.81,0.56,0.45,0.04,-0.6,-0.73,21.1,37.3
4,3,2002-1,2002,1,1.45,27.8,-3.15,-3.15,-1.36,-2.81,0,1153,-0.66,0.06,0.21,-0.07,-0.5,-0.73,-1.25,16.7,38.9
4,3,2002-2,2002,2,1.17,34.6,-3.42,-3.42,-1.81,-3.42,0,851,-0.86,-1.21,-0.43,-0.42,-0.63,-0.89,-1.6,21.7,47.5
4,3,2002-3,2002,3,1.91,34.3,-3.2,-3.2,-0.39,-3.2,0,952,-0.17,-0.87,-1.18,-0.46,-0.54,-0.81,-1.5,21.2,47.4
4,3,2002-4,2002,4,1.55,43.1,-2.93,-2.93,-0.17,-2.93,0,657,0.24,-0.07,-0.74,-0.27,-0.5,-0.85,-1.44,29.9,56.3
4,3,2002-5,2002,5,0.4,48.6,-3.08,-3.08,-1.37,-3.08,0,508,-1.21,-0.6,-0.56,-0.69,-0.63,-0.83,-1.62,33.8,63.4
4,3,2002-6,2002,6,0.13,59.8,-3.35,-3.35,-1.76,-3.35,24,180,-1.14,-1.69,-1.06,-1.53,-0.71,-0.8,-1.7,42.9,76.6
4,3,2002-7,2002,7,0.24,68.4,-3.66,-3.66,-1.96,-3.66,132,26,-0.19,-1.2,-1.85,-1.49,-0.59,-0.83,-1.72,51.1,85.8
4,3,2002-8,2002,8,0.06,63.6,-3.87,-3.87,-1.76,-3.87,51,95,-0.96,-0.82,-1.44,-1.11,-0.93,-0.82,-1.82,46.1,81
4,3,2002-9,2002,9,0.17,58.1,-3.95,-3.95,-1.43,-3.95,10,217,-0.67,-1.19,-1.16,-1.6,-1.89,-0.85,-1.84,41.6,74.5
4,3,2002-10,2002,10,0.14,46,-4.16,-4.16,-1.85,-4.16,0,589,-1.38,-1.57,-1.8,-2.3,-2.31,-0.92,-1.99,30.2,61.8
4,3,2002-11,2002,11,3.4,38.1,-3.44,-3.44,0.86,-3.05,0,807,0.86,0.22,0.01,-0.59,-0.88,-0.91,-1.66,25.6,50.6
4,3,2002-12,2002,12,5.29,30.8,-2.38,-2.38,2.13,-1.12,0,1060,1.01,1.1,0.77,0.54,0.09,-0.77,-1.06,21.5,40.2
4,3,2003-1,2003,1,1.31,38.4,-2.87,-2.87,-2.21,-2.42,0,825,-0.77,0.24,0.43,0.02,-0.39,-0.87,-1.1,27.5,49.2
4,3,2003-2,2003,2,1.23,31.2,-3.06,-3.06,-1.45,-3.06,0,946,-0.81,-1.26,-0.23,-0.32,-0.57,-0.83,-1.12,19.5,42.8
4,3,2003-3,2003,3,2.22,38.4,-2.94,-2.94,-0.59,-2.94,0,825,0.04,-0.67,-1.09,-0.25,-0.42,-0.72,-1.07,26.4,50.4
4,3,2003-4,2003,4,3.27,36.4,-1.48,-1.48,3.47,0.01,0,858,1.58,0.79,0.05,0.28,-0.03,-0.34,-0.89,26.1,46.6
4,3,2003-5,2003,5,1.13,49.7,-1.41,-1.41,-0.26,-0.05,0,474,-0.05,1.15,0.66,0.06,-0.02,-0.24,-0.78,35.5,63.9
4,3,2003-6,2003,6,0.16,60.8,-1.72,-1.72,-1.36,-0.89,32,158,-1.05,-0.7,0.67,-0.64,-0.06,-0.2,-0.76,44.1,77.6
4,3,2003-7,2003,7,0.63,68.6,-1.87,-1.87,-0.96,-1.35,136,24,0.92,-0.34,-0.39,-0.12,0.19,-0.13,-0.75,51.2,86
4,3,2003-8,2003,8,1.02,63.6,-1.37,-1.37,0.92,-0.5,51,95,1.54,1.48,0.44,0.7,0.12,0.04,-0.62,47.7,79.5
4,3,2003-9,2003,9,0.33,60.1,-1.57,-1.57,-1.02,-1.01,19,166,-0.17,0.74,0.89,0.92,-0.43,0.07,-0.62,43.1,77.1
4,3,2003-10,2003,10,0.14,52.2,-2.23,-2.23,-2.47,-2.23,0,397,-1.38,-1.31,-0.45,-0.75,-0.29,0.06,-0.66,35.9,68.5
4,3,2003-11,2003,11,1.62,33.1,-2.24,-2.24,-0.72,-2.24,0,957,-0.16,-0.87,-1.01,-0.73,-0.01,-0.26,-0.85,22.9,43.3
4,3,2003-12,2003,12,4.95,30.7,-1.48,-1.48,1.58,-0.71,0,1063,0.9,0.53,0.18,0.37,0.57,-0.33,-0.87,22.3,39.2
4,3,2004-1,2004,1,1.61,29.7,-1.75,-1.75,-1.28,-1.5,0,1094,-0.56,0.23,0.02,-0.15,-0.28,-0.36,-0.85,19.3,40.1
4,3,2004-2,2004,2,4.01,29.9,-1.03,-1.03,1.64,-0.02,0,983,0.65,-0.03,0.39,-0.08,-0.04,0.19,-0.42,20.4,39.3
4,3,2004-3,2004,3,0.69,43.1,-2.02,-2.02,-3.28,-2.02,0,679,-1.47,-0.11,-0.54,-0.36,-0.23,-0.06,-0.59,28.8,57.3
4,3,2004-4,2004,4,0.5,44.1,-2.48,-2.48,-2.03,-2.48,0,627,-1.26,-2.46,-0.5,-0.32,-0.45,-0.54,-0.71,30.1,58
4,3,2004-5,2004,5,1.07,49.9,-2.51,-2.51,-0.85,-2.51,0,468,-0.13,-1.01,-2,-0.26,-0.63,-0.59,-0.63,35.5,64.4
4,3,2004-6,2004,6,0.35,59.2,-2.92,-2.92,-2,-2.92,20,194,-0.56,-0.56,-1.21,-0.96,-0.65,-0.52,-0.59,42.9,75.5
4,3,2004-7,2004,7,0.22,66.3,-3.34,-3.34,-2.17,-3.34,91,51,-0.27,-0.74,-0.68,-0.78,-0.46,-0.6,-0.6,49.6,83.1
4,3,2004-8,2004,8,0.38,63.8,-3.31,-3.31,-0.94,-3.31,54,91,0.36,-0.01,-0.59,-2.27,-0.36,-0.72,-0.55,47.4,80.2
4,3,2004-9,2004,9,0.16,56.3,-3.41,-3.41,-1.3,-3.41,5,266,-0.71,-0.4,-0.57,-1.48,-1.1,-0.73,-0.54,39.4,73.2
